MultiLab,ReplicationProject,Replication,DV,Group,Exclusion
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.427624154,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.242109101,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.330941685,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.314313846,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.269296081,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.243657403,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.211401212,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.240533017,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.324263914,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.292899633,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.360840471,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.250907958,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.214040943,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.245030238,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.279485309,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.309933071,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.179053219,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.259799092,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.33921588,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.23824432,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.23799279,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.261771432,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.293973172,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.324259186,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.29983814,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.271078156,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.286091062,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.353668112,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.327964858,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.291186229,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.250774123,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.256968886,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.254784175,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.238210203,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.301115509,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.216519244,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.331704822,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.324154959,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.259858819,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.27784282,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.312057435,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.293103096,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.400048176,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.214439044,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.224657824,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.274972508,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.422090168,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.292608039,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.406799772,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.285777434,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.404162737,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.280015204,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.354457128,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.39366919,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.385829704,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.20467662,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.270639697,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.45346067,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.263525168,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.303009985,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.173252729,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.337693414,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.261868247,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.277516116,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.293238945,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.250636801,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.384357764,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.226750384,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.317400883,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.322747875,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.391556655,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.452945087,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.327530057,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.448522642,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.216300549,0,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.349556164,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.267013271,1,1
RRR4,Sripada,BDEC_Results_Full_LangeHeiseHoemann.csv,0.321877984,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.433736385,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.554671292,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.249241241,1,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.311602513,1,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.361287218,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.400998529,1,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.30567127,1,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.417359092,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.374922535,1,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.298822872,1,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.440925165,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.320803161,1,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.492615918,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.317847531,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.361472629,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.448775612,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.510317782,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.503551178,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.371590844,1,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.422490111,1,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.29118283,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.372944171,1,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.34560364,1,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.301503522,1,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.367535359,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.237078268,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.31589693,1,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.333430862,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.479985698,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.380785404,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.340473898,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.375417318,1,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.263122625,1,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.264383226,1,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.239881206,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.39489063,1,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.321207387,1,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.46138565,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.367321002,1,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.434216309,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.342019635,1,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.273015978,1,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.374505751,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.450443222,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.341790092,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.377376952,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.307461825,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.409742081,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.335841789,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.305249978,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.280845031,1,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.359091112,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.458073518,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.423913799,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.29176965,1,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.342702975,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.371358834,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.388056061,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.27563132,1,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.331278462,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.30586023,1,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.349877625,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.272133595,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.370589593,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.469057259,1,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.457898463,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.328910088,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.409915673,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.526917809,1,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.407794174,1,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.400230488,1,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.272853349,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.335207409,1,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.371324075,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.259287637,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.459028908,0,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.257896999,1,1
RRR4,Sripada,BDEC_Results_Full_Muller_Zerhouni.csv,0.459416392,1,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.203981842,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.226828759,1,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.30209294,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.158324811,1,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.334685075,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.322034864,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.303623757,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.261396337,1,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.320369595,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.288281055,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.30740953,1,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.303319887,1,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.214886553,1,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.264062412,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.221110494,1,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.484076878,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.268264096,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.297704465,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.332291306,1,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.394376083,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.416556425,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.263580083,1,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.244139535,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.335568687,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.190578857,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.248001918,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.296929487,1,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.197810355,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.302979329,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.283210715,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.294035069,1,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.316064685,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.249292465,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.287872698,1,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.278014462,1,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.292186649,1,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.309623001,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.257321184,1,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.2104424,1,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.457977372,1,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.267777399,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.370074883,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.243424783,1,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.394792478,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.354989566,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.280994557,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.298358512,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.237920972,1,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.4190977,1,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.18724823,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.367289985,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.336026952,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.315951364,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.307195854,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.288049643,1,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.207594698,1,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.403172056,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.247168623,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.233918466,1,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.232834861,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.386883521,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.265732602,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.257032639,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.265499819,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.227208219,1,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.479269069,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.453240308,0,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.426486535,1,1
RRR4,Sripada,BDEC_Results_Full_Otgaar.csv,0.219265217,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.208813185,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.279423899,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.341922408,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.338496562,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.358286572,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.23597619,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.387336978,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.346414035,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.366606082,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.324842447,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.3290039,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.318926972,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.38387205,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.316597529,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.248137444,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.371663155,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.278003957,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.212654829,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.368550394,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.206748188,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.448316991,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.433407427,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.421356078,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.391151006,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.260100925,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.333547193,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.324200718,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.356600075,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.182611643,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.270167926,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.330833642,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.17367734,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.291715846,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.510664909,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.310596404,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.175130068,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.236419812,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.258983057,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.283918693,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.27399109,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.333155796,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.271107053,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.266888354,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.224829929,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.372418997,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.273371467,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.250061834,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.339752674,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.260560426,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.242409677,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.397242195,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.449004054,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.30276992,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.214369554,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.495108636,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.260922973,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.36351854,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.338260917,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.401138465,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.296897662,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.413279724,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.398351887,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.240182409,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.260295603,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.247733672,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.224740329,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.266402593,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.354819735,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.283376703,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.23963947,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.256608712,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.269585134,1,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.244841731,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.410440314,0,1
RRR4,Sripada,BDEC_Results_Full_Philipp_Cannon.csv,0.309647171,1,1
RRR4,Sripada,BDEC_Results_Full_Rentzsch.csv,0.324303565,1,1
RRR4,Sripada,BDEC_Results_Full_Rentzsch.csv,0.267408875,0,1
RRR4,Sripada,BDEC_Results_Full_Rentzsch.csv,0.223535684,0,1
RRR4,Sripada,BDEC_Results_Full_Rentzsch.csv,0.275566082,1,1
RRR4,Sripada,BDEC_Results_Full_Rentzsch.csv,0.209490232,1,1
RRR4,Sripada,BDEC_Results_Full_Rentzsch.csv,0.268143813,0,1
RRR4,Sripada,BDEC_Results_Full_Rentzsch.csv,0.433324708,0,1
RRR4,Sripada,BDEC_Results_Full_Rentzsch.csv,0.264158823,1,1
RRR4,Sripada,BDEC_Results_Full_Rentzsch.csv,0.359195783,0,1
RRR4,Sripada,BDEC_Results_Full_Rentzsch.csv,0.253300762,1,1
RRR4,Sripada,BDEC_Results_Full_Rentzsch.csv,0.19562205,1,1
RRR4,Sripada,BDEC_Results_Full_Rentzsch.csv,0.379056554,0,1
RRR4,Sripada,BDEC_Results_Full_Rentzsch.csv,0.338126915,0,1
RRR4,Sripada,BDEC_Results_Full_Rentzsch.csv,0.291773654,1,1
RRR4,Sripada,BDEC_Results_Full_Rentzsch.csv,0.277521766,0,1
RRR4,Sripada,BDEC_Results_Full_Rentzsch.csv,0.439298207,1,1
RRR4,Sripada,BDEC_Results_Full_Rentzsch.csv,0.268845836,0,1
RRR4,Sripada,BDEC_Results_Full_Rentzsch.csv,0.19416573,0,1
RRR4,Sripada,BDEC_Results_Full_Rentzsch.csv,0.259867375,0,1
